,side_effect,n_instance,auprc,auroc,ap
311,326.0,4188.0,0.7377654335780556,0.7936597745959275,0.7388072193383947
312,327.0,310.0,0.8654587265239997,0.8979591836734694,0.8725594467335296
313,328.0,1558.0,0.8128629142406619,0.8442637471655328,0.8147262946309095
314,329.0,3870.0,0.8012483147558117,0.842006491463868,0.8024656319280785
315,330.0,4715.0,0.7584435873192796,0.7937696950275063,0.7595401281074264
316,331.0,2411.0,0.7590131249645565,0.8015566268130561,0.7603685379373362
317,332.0,3388.0,0.773922784242693,0.8216886663632226,0.7751243064979326
318,334.0,4552.0,0.7815408770658626,0.8255145230290823,0.7825645352733372
319,335.0,2031.0,0.8276609719986611,0.857471754902181,0.8285277809379197
320,336.0,322.0,0.7754694899538743,0.8074921956295525,0.7816556533610036
321,337.0,4442.0,0.7658501468604105,0.8107153925619834,0.7675454501042808
322,338.0,1032.0,0.7883087011914114,0.84726048362412,0.7918993501513374
323,339.0,2654.0,0.7572731642703581,0.8138258127429997,0.760261928020053
324,340.0,1110.0,0.7807255309067587,0.8452207413577676,0.785051796517103
325,341.0,3102.0,0.8184586559764441,0.8621435546875,0.819583925613091
326,342.0,3898.0,0.7864222899494026,0.8360995555555556,0.7876332062844532
327,343.0,4099.0,0.7673373821898202,0.8008503401360543,0.7680771005925515
328,344.0,1237.0,0.8723178208681757,0.8954396573444193,0.8734486634132261
329,345.0,1011.0,0.8600012762209193,0.8844953173777315,0.8613098057985338
330,346.0,4921.0,0.7504790644386661,0.8081240538494809,0.751279141829634
331,347.0,1276.0,0.8155452515316777,0.8510101010101011,0.8203233565042999
332,349.0,596.0,0.8628518695788401,0.8994708994708994,0.8716546847298711
333,350.0,2228.0,0.7680055603092516,0.810901219992129,0.7696519205950874
334,351.0,1343.0,0.7635986138393821,0.8281925973401699,0.7678944644249752
335,353.0,354.0,0.8555526385551341,0.8760330578512396,0.8593704359859083
336,354.0,755.0,0.882282538562925,0.8993827160493827,0.8833990797120832
337,355.0,904.0,0.8743816958920281,0.8946280991735537,0.8757222875497428
338,356.0,1216.0,0.8418535791412006,0.876288,0.8432072167253508
339,357.0,1870.0,0.8140988356754748,0.8615546523443169,0.816427406890295
340,358.0,464.0,0.9017075907367016,0.9128943758573388,0.9029785408063296
341,359.0,288.0,0.9207532050266536,0.943888888888889,0.9244524263328674
