,side_effect,n_instance,auprc-0,auprc-1,auprc-2
358,376.0,1469.0,0.8090717349019074,0.8343617979378167,0.8353339145915
359,377.0,1590.0,0.8367976203205103,0.8656130665786821,0.8660789410952434
360,378.0,850.0,0.8231118980939798,0.8553239190366303,0.8560449102486504
361,379.0,405.0,0.8630171551413812,0.8948654907881566,0.8952021626858918
362,380.0,1337.0,0.8144310134867427,0.8490810661736855,0.8509567937286182
363,381.0,3548.0,0.7650442488728799,0.7875949680886595,0.7877420197170992
364,382.0,260.0,0.9019950252014796,0.9138209898137594,0.912541715020213
365,383.0,986.0,0.8060911787438234,0.8316900170953565,0.8336462447053018
366,384.0,744.0,0.8533645714888347,0.8824814634089524,0.8822694660232613
367,385.0,1766.0,0.8105891445223781,0.8431026235116076,0.8429443954143752
368,386.0,561.0,0.8417332583812508,0.8704829597405594,0.8705434926141831
369,387.0,1511.0,0.8077313474607348,0.842676461421772,0.8432928293441817
370,388.0,230.0,0.8910623743094771,0.9200198766837185,0.921025642421494
371,389.0,558.0,0.8708774400057083,0.8934624161075272,0.8930930127765181
372,390.0,700.0,0.8611627566963187,0.8839016352718545,0.8848318242561355
373,391.0,1272.0,0.8440788900462539,0.8781779366858602,0.8767259909205487
374,392.0,1429.0,0.8211491665534633,0.8582053739645286,0.8581236336255595
375,393.0,2309.0,0.788149668369639,0.8134692680436142,0.813763972801568
376,394.0,3173.0,0.8170283957524321,0.8465513930815274,0.8475129840225339
377,395.0,552.0,0.8415406331209698,0.8703729592178155,0.8714859657090925
378,396.0,876.0,0.8511224686730697,0.8805899917465805,0.8797988427934
379,397.0,439.0,0.8842369421424029,0.9032393347865176,0.9038648150474212
380,398.0,1542.0,0.8193669307055119,0.8459595716101718,0.8452072287483596
381,399.0,1568.0,0.8268819664614037,0.8609499543840335,0.8617254758723781
382,400.0,1530.0,0.8164930145705788,0.8433813843675387,0.8438067814215588
383,401.0,2151.0,0.7979219464004925,0.8290630622213244,0.8300792725866114
384,402.0,2092.0,0.7919359142795803,0.8237894809426995,0.8240114099303388
385,403.0,1160.0,0.7953583472039489,0.8318326423554661,0.8331084300558791
386,404.0,3019.0,0.7710310234563376,0.7996457100317697,0.7996496573639122
387,405.0,1555.0,0.7902284752689106,0.8157343061827784,0.816631868917714
388,406.0,1135.0,0.8245497282221292,0.8693938988407343,0.8691343307290835
389,407.0,2139.0,0.7734086154667281,0.812587806306411,0.81294743817538
390,408.0,486.0,0.8389660514012504,0.8580984837464002,0.8582962166557343
391,409.0,706.0,0.8164610459674092,0.8484106286034394,0.8492582656493324
392,410.0,3054.0,0.8084158591621504,0.836202616829498,0.8366377902762221
393,411.0,255.0,0.8869838022623933,0.9146476499442948,0.9157249563251507
394,412.0,385.0,0.8164632769654536,0.8570790570979583,0.8603988090106391
395,413.0,1075.0,0.8235374781032385,0.8500653737760219,0.8505915414130479
